gene	expr	reptime	hic
KRT6A	1194800.0	389.0	29.0
KRT6B	1194800.0	389.0	29.0
KRT6C	1194800.0	389.0	29.0
KRT7	742854.0	178.0	53.0
KRT71	1280474.0	464.0	36.0
KRT72	1280474.0	464.0	36.0
KRT73	1441383.0	464.0	29.0
KRT74	1280474.0	464.0	36.0
KRT75	1194800.0	389.0	29.0
KRT76	1444461.0	422.0	38.0
KRT77	1441383.0	464.0	29.0
KRT78	1781225.0	288.0	27.0
KRT79	1781225.0	288.0	27.0
KRT8	1781225.0	288.0	27.0
KRT80	473704.0	198.0	46.0
KRT81	742854.0	178.0	53.0
KRT82	1065603.0	213.0	35.0
KRT83	936407.0	213.0	42.0
KRT84	936407.0	213.0	42.0
KRT85	936407.0	213.0	42.0
KRT86	839631.0	175.0	48.0
KRT9	1494501.0	323.0	11.0
KRTAP1-1	977588.0	404.0	10.0
KRTAP1-3	977588.0	404.0	10.0
KRTAP1-5	977588.0	404.0	10.0
KRTAP10-1	860604.0	461.0	30.0
KRTAP10-10	874480.0	461.0	25.0
KRTAP10-11	874480.0	461.0	25.0
KRTAP10-12	819099.0	391.0	35.0
KRTAP10-2	860604.0	461.0	30.0
KRTAP10-3	860604.0	461.0	30.0
KRTAP10-4	860604.0	461.0	30.0
KRTAP10-5	867542.0	461.0	28.0
KRTAP10-6	874480.0	461.0	25.0
KRTAP10-7	874480.0	461.0	25.0
KRTAP10-8	874480.0	461.0	25.0
KRTAP10-9	874480.0	461.0	25.0
KRTAP11-1	31443.0	1030.0	-60.0
KRTAP12-1	819099.0	391.0	35.0
KRTAP12-2	874480.0	461.0	25.0
KRTAP12-3	874480.0	461.0	25.0
KRTAP12-4	874480.0	461.0	25.0
KRTAP13-1	4608.0	1035.0	-69.0
KRTAP13-2	4608.0	1035.0	-69.0
KRTAP13-3	4608.0	1035.0	-69.0
KRTAP13-4	14979.0	1035.0	-68.0
KRTAP15-1	14979.0	1035.0	-68.0
KRTAP17-1	1149433.0	468.0	-14.0
KRTAP19-1	14979.0	1035.0	-68.0
KRTAP19-2	14979.0	1035.0	-68.0
KRTAP19-3	14979.0	1035.0	-68.0
KRTAP19-4	14979.0	1035.0	-68.0
KRTAP19-5	14979.0	1035.0	-68.0
KRTAP19-6	22916.0	1048.0	-79.0
KRTAP19-7	22916.0	1048.0	-79.0
KRTAP19-8	200531.0	972.0	-45.0
KRTAP20-1	22916.0	1048.0	-79.0
KRTAP20-2	28000.0	1055.0	-80.0
KRTAP21-1	30244.0	1055.0	-70.0
KRTAP21-2	30244.0	1055.0	-70.0
KRTAP22-1	22916.0	1048.0	-79.0
KRTAP23-1	4608.0	1035.0	-69.0
KRTAP24-1	6302.0	1011.0	-69.0
KRTAP26-1	6302.0	1011.0	-69.0
KRTAP27-1	4608.0	1035.0	-69.0
KRTAP3-1	977588.0	404.0	10.0
KRTAP3-2	977588.0	404.0	10.0
KRTAP3-3	977588.0	404.0	10.0
KRTAP4-1	996799.0	468.0	-7.0
KRTAP4-12	832368.0	459.0	-9.0
KRTAP4-2	996799.0	468.0	-7.0
KRTAP4-3	996799.0	468.0	-7.0
KRTAP4-4	996799.0	468.0	-7.0
KRTAP4-5	996799.0	468.0	-7.0
KRTAP5-1			
KRTAP5-10	586193.0	626.0	50.0
KRTAP5-11	586193.0	626.0	50.0
KRTAP5-2			
KRTAP5-3			
KRTAP5-5			
KRTAP5-6			
KRTAP5-7	586193.0	626.0	50.0
KRTAP5-8	586193.0	626.0	50.0
KRTAP5-9	586193.0	626.0	50.0
KRTAP6-1	22916.0	1048.0	-79.0
KRTAP6-2	22916.0	1048.0	-79.0
KRTAP6-3	22916.0	1048.0	-79.0
KRTAP8-1	30244.0	1055.0	-70.0
KRTAP9-2	996799.0	468.0	-7.0
KRTAP9-3	996799.0	468.0	-7.0
KRTAP9-4	1149433.0	468.0	-14.0
KRTAP9-8	996799.0	468.0	-7.0
KRTAP9-9	1149433.0	468.0	-14.0
KRTCAP2	1801444.0	194.0	32.0
KRTCAP3	1244404.0	179.0	39.0
KRTDAP	827597.0	367.0	29.0
KSR1	171783.0	444.0	-9.0
KSR2	639801.0	685.0	-6.0
POGLUT1	280646.0	599.0	33.0
KTI12			
KTN1	687929.0	308.0	23.0
KY	221323.0	459.0	13.0
KYNU	48515.0	369.0	20.0
L1CAM	2328608.0		27.0
L1TD1	274287.0	422.0	-1.0
L2HGDH	666223.0	337.0	28.0
L3MBTL1	321277.0	399.0	-2.0
L3MBTL2	1301913.0	179.0	53.0
L3MBTL3	68020.0	844.0	23.0
L3MBTL4	236747.0	877.0	7.0
LACE1	346225.0	491.0	37.0
LACRT	615189.0	494.0	31.0
LACTB	451944.0	230.0	36.0
LACTB2	240331.0	562.0	31.0
LAD1	857879.0	209.0	26.0
LAG3	2816186.0	232.0	48.0
LAGE3	2163759.0		42.0
LAIR1	742939.0	507.0	-9.0
LAIR2	819283.0	601.0	-4.0
LALBA	1494035.0	421.0	25.0
LAMA1	241772.0	228.0	-37.0
LAMA2	67993.0	771.0	-6.0
LAMA3	317706.0	216.0	60.0
LAMA4	131437.0	282.0	-7.0
LAMA5	1090360.0	252.0	21.0
LAMB1	481432.0	406.0	11.0
LAMB2	1898051.0	203.0	36.0
LAMB3	211663.0	300.0	4.0
LAMB4	487451.0	326.0	4.0
LAMC1	767936.0	374.0	17.0
LAMC2	764899.0	413.0	19.0
LAMC3	815585.0	293.0	36.0
LAMP1	815646.0	237.0	53.0
LAMP2	475981.0		26.0
LAMP3	296133.0	596.0	24.0
LANCL1	159584.0	453.0	3.0
LANCL2	752223.0	455.0	7.0
LANCL3	108134.0		13.0
LAP3	271232.0	912.0	35.0
LAPTM4A	520645.0	166.0	26.0
LAPTM4B	609859.0	175.0	39.0
LAPTM5	348498.0	411.0	35.0
LARGE	31722.0	968.0	-69.0
LARP1	549658.0	179.0	27.0
LARP1B	232013.0	314.0	13.0
LARP4	855863.0	125.0	41.0
LARP4B	378329.0	515.0	9.0
LARP6	250598.0	339.0	10.0
LARP7	252277.0	692.0	39.0
LARS	396074.0	366.0	11.0
LARS2	439463.0	363.0	38.0
LAS1L	321325.0		10.0
LASP1	1255539.0	159.0	41.0
CERS1	1346431.0	176.0	24.0
CERS2	1621279.0	172.0	30.0
CERS3	239951.0	474.0	-31.0
CERS4	826957.0	209.0	15.0
CERS5	1040456.0	192.0	58.0
CERS6	192358.0	937.0	21.0
LAT	1148899.0	257.0	51.0
LAT2	997452.0	202.0	51.0
LATS1	431427.0	210.0	40.0
LATS2	446900.0	192.0	41.0
LAX1	515575.0	280.0	39.0
LAYN	418517.0	326.0	21.0
LBH	136617.0	581.0	18.0
LBP	563754.0	350.0	47.0
LBR	660503.0	319.0	0.0
LBX1	572649.0	418.0	43.0
LBX2	1019591.0	315.0	50.0
SKOR1	305591.0	319.0	21.0
LCA5	300263.0	564.0	0.0
LCA5L	339359.0	346.0	25.0
LCAT	879834.0	158.0	50.0
LCE1A	62450.0	804.0	15.0
LCE1B	64902.0	818.0	18.0
LCE1C	64902.0	818.0	18.0
LCE1D	64902.0	818.0	18.0
LCE1E	64902.0	818.0	18.0
LCE1F	64902.0	818.0	18.0
LCE2A	169158.0	818.0	24.0
LCE2B	169158.0	818.0	24.0
LCE2C	169158.0	818.0	24.0
LCE2D	169158.0	818.0	24.0
LCE3A	285984.0	752.0	17.0
LCE3B	285984.0	752.0	17.0
LCE3C	285984.0	752.0	17.0
LCE3D	285984.0	752.0	17.0
LCE3E	285984.0	752.0	17.0
LCE4A	169158.0	818.0	24.0
LCE5A	325831.0	700.0	20.0
LCK	1427362.0	210.0	43.0
LCLAT1	140581.0	648.0	21.0
LCMT1	273088.0	418.0	23.0
LCMT2	823006.0	415.0	50.0
LCN1	327501.0	539.0	37.0
LCN10	1898901.0	190.0	39.0
LCN12	1979517.0	188.0	34.0
LCN15	1898901.0	190.0	39.0
LCN2	1762678.0	201.0	44.0
LCN6	1898901.0	190.0	39.0
LCN8	1898901.0	190.0	39.0
LCN9	362222.0	524.0	29.0
LCNL1	1979517.0	188.0	34.0
LCOR	989428.0	512.0	43.0
LCORL	271221.0	1064.0	26.0
LCP1	400791.0	682.0	47.0
LCP2	79392.0	629.0	34.0
LCT	493727.0	403.0	28.0
LCTL	553330.0	219.0	58.0
LDB1	1018634.0	187.0	38.0
LDB2	55867.0	983.0	2.0
LDB3	352918.0	192.0	27.0
LDHA	599909.0	176.0	42.0
LDHAL6A	611782.0	176.0	31.0
LDHAL6B			
LDHB	502803.0	826.0	-13.0
LDHC	599909.0	176.0	42.0
LDHD	681970.0	162.0	22.0
LDLR	1808766.0	233.0	33.0
LDLRAD1	430138.0	201.0	31.0
LDLRAD2	502881.0	181.0	28.0
LDLRAD3	240340.0	434.0	-10.0
LDLRAP1	562107.0	424.0	19.0
LDOC1	18788.0		-20.0
LDOC1L	216551.0	425.0	14.0
LEAP2	686574.0	200.0	66.0
LECT1	288742.0	469.0	24.0
LECT2	489402.0	443.0	19.0
LEF1	231204.0	771.0	22.0
LEFTY1	924499.0	239.0	8.0
LEFTY2	923085.0	239.0	20.0
LEKR1	364723.0	522.0	10.0
LELP1	822908.0	602.0	28.0
LEMD1	662921.0	249.0	41.0
LEMD2	1565139.0	428.0	28.0
LEMD3	299752.0	577.0	7.0
LENEP	1612870.0	224.0	35.0
LENG1	735613.0	439.0	-53.0
LENG8	807048.0	535.0	-7.0
LENG9	807048.0	535.0	-7.0
LEO1	575343.0	136.0	34.0
LEP	925335.0	373.0	30.0
LEPR	178338.0	528.0	-8.0
LEPRE1	820426.0	426.0	30.0
LEPREL1	165372.0	399.0	3.0
LEPREL2	2822601.0	232.0	32.0
LEPROT	239577.0	511.0	-3.0
LEPROTL1	387693.0	231.0	51.0
LETM1	851373.0	239.0	44.0
LETM2	841740.0	381.0	49.0
LETMD1	564607.0	155.0	40.0
LFNG	783535.0	226.0	47.0
LGALS1	1136064.0	180.0	65.0
LGALS12	887496.0	459.0	31.0
LGALS13	1148741.0	322.0	25.0
LGALS14	1243326.0	439.0	23.0
LGALS2	991778.0	176.0	51.0
LGALS3	801045.0	143.0	47.0
LGALS3BP	632955.0	177.0	28.0
LGALS4	1843355.0	219.0	37.0
LGALS7	1697047.0	322.0	45.0
LGALS7B	1697047.0	322.0	45.0
LGALS8	464894.0	556.0	5.0
LGALS9	186737.0	462.0	-5.0
LGALS9B	384584.0	413.0	-6.0
LGALS9C	928601.0	254.0	0.0
LGI1	488719.0	532.0	4.0
LGI2	293829.0	582.0	26.0
LGI3	587455.0	196.0	50.0
LGI4	745516.0	357.0	-9.0
LGMN	423482.0	499.0	48.0
LGR4	345497.0	337.0	-18.0
LGR5	250555.0	516.0	-34.0
LGR6	674939.0	297.0	37.0
LGSN	255425.0	359.0	-9.0
EIF2D	504002.0	288.0	38.0
LHB	2070141.0	200.0	35.0
LHCGR	75021.0	934.0	-16.0
LHFP	153723.0	939.0	4.0
LHFPL1	25206.0		7.0
LHFPL2	214373.0	434.0	44.0
LHFPL3	324628.0	895.0	5.0
LHFPL4	858637.0	425.0	36.0
LHFPL5	621095.0	404.0	34.0
LHPP	305373.0	430.0	22.0
LHX1	625114.0	462.0	21.0
LHX2	306688.0	342.0	19.0
LHX3	799089.0	244.0	42.0
LHX4	463883.0	254.0	13.0
LHX5	444269.0	468.0	25.0
LHX6	220092.0	528.0	30.0
LHX8	162631.0	959.0	-23.0
LHX9	98527.0	448.0	-18.0
LIAS	648710.0	177.0	43.0
LIF	548674.0	211.0	43.0
LIFR	159760.0	271.0	-2.0
LIG1	973756.0	431.0	26.0
LIG3	362649.0	525.0	15.0
LIG4	71759.0	952.0	-32.0
LILRA1	978578.0	625.0	-1.0
LILRA2	819283.0	601.0	-4.0
LILRA3	730281.0	458.0	-8.0
LILRA4	742939.0	507.0	-9.0
LILRA5	742939.0	507.0	-9.0
LILRA6	717623.0	458.0	-6.0
LILRB1	978578.0	625.0	-1.0
LILRB2	717623.0	458.0	-6.0
LILRB3	717623.0	458.0	-6.0
LILRB4	978578.0	625.0	-1.0
LILRB5	717623.0	458.0	-6.0
LIM2	368509.0	610.0	-9.0
LIMA1	1008076.0	144.0	57.0
LIMCH1	319991.0	391.0	31.0
LIMD1	340032.0	231.0	45.0
LIMD2	935285.0	319.0	8.0
LIME1	1126597.0	202.0	36.0
LIMK1	1047202.0	219.0	52.0
LIMK2	667559.0	221.0	43.0
LIMS1	363356.0	408.0	30.0
LIMS2	603350.0	218.0	42.0
LIMS3			
LIN28A	1046693.0	181.0	33.0
LIN28B	108630.0	702.0	-4.0
LIN37	1151198.0	321.0	30.0
LIN52	541052.0	236.0	43.0
LIN54	667566.0	169.0	45.0
LIN7A	27634.0	987.0	-4.0
LIN7B	2011861.0	267.0	47.0
LIN7C	371553.0	477.0	-10.0
LIN9	739974.0	278.0	21.0
LINGO1	400940.0	503.0	38.0
LINGO2	8941.0	927.0	-34.0
LINGO3	1553589.0	240.0	29.0
LINGO4	1062482.0	255.0	29.0
LINS	290809.0	374.0	-9.0
LIPA	254295.0	263.0	31.0
LIPC	441540.0	310.0	27.0
LIPE	704668.0	235.0	34.0
LIPF	145689.0	327.0	40.0
LIPG	243067.0	352.0	56.0
LIPH	953031.0	366.0	31.0
LIPI	95960.0	991.0	-18.0
LIPJ	160462.0	318.0	32.0
LIPK	160610.0	327.0	36.0
LIPN	175532.0	327.0	31.0
LIPT1	504421.0	770.0	21.0
LITAF	649939.0	209.0	30.0
LIX1	382123.0	614.0	38.0
LIX1L			
LLGL1	925111.0	223.0	18.0
LLGL2	1907659.0	195.0	31.0
LLPH	243040.0	696.0	5.0
LMAN1	292594.0	549.0	35.0
LMAN1L	764533.0	195.0	46.0
LMAN2	942017.0	227.0	53.0
LMAN2L	921353.0	219.0	45.0
LMBR1	338947.0	615.0	6.0
LMBR1L	1955973.0	214.0	60.0
LMBRD1	42273.0	983.0	-2.0
LMBRD2	174910.0	599.0	-4.0
LMCD1	92154.0	581.0	1.0
LMF1	1167662.0	304.0	17.0
LMF2	1075525.0	207.0	42.0
LMLN	607598.0	410.0	30.0
LMNA	2150035.0	180.0	39.0
LMNB1	237464.0	579.0	37.0
LMNB2	1604277.0	267.0	35.0
LMO1	245012.0	535.0	10.0
LMO2	748742.0	394.0	32.0
LMO3	149303.0	802.0	-15.0
LMO4	279257.0	521.0	-10.0
LMO7	197158.0	342.0	46.0
LMOD1	743998.0	168.0	27.0
LMOD2	86849.0	536.0	-10.0
LMOD3	264082.0	443.0	20.0
LMTK2	457962.0	375.0	19.0
LMTK3	1500967.0	182.0	37.0
LMX1A	292562.0	797.0	-13.0
LMX1B	106522.0	480.0	39.0
LNP1	376655.0	410.0	13.0
LNPEP	393651.0	469.0	46.0
LNX1	116784.0	492.0	26.0
LNX2	327769.0	583.0	60.0
LOC100128071			
LOC100128542			
LOC100131801			
LOC100288797			
LOC100302652	223391.0	572.0	-10.0
LOC150786	456915.0	540.0	2.0
LOC153328	471108.0	443.0	23.0
LOC200030			
LOC200726	269047.0	832.0	14.0
LOC221710	251884.0	409.0	26.0
LOC285033	904852.0	213.0	43.0
LOC286238	126536.0	629.0	8.0
LOC339047			
LOC401052	944872.0	170.0	42.0
LOC441294	368082.0	372.0	-17.0
C19orf80	1691034.0	233.0	32.0
LOC642587	199789.0	427.0	-2.0
LOC646498	1812695.0	203.0	45.0
LOC649330	118495.0	792.0	12.0
LOC653486			
LOC728392			
LOC728819			
LOC729991-MEF2B			
LOC81691	244139.0	580.0	32.0
LOH12CR1	707022.0	279.0	27.0
LONP1	935129.0	225.0	23.0
LONP2	200017.0	467.0	-14.0
LONRF1	119955.0	694.0	3.0
LONRF2	94009.0	703.0	5.0
LONRF3	571717.0		27.0
LOR	836876.0	556.0	24.0
LOX	69939.0	707.0	0.0
LOXL1	337765.0	439.0	34.0
LOXL2	484892.0	288.0	41.0
LOXL3	1019591.0	315.0	50.0
LOXL4	225311.0	581.0	9.0
LPA	287006.0	545.0	-24.0
LPAR1	247269.0	624.0	21.0
LPAR2	768855.0	418.0	-10.0
LPAR3	340292.0	614.0	-7.0
LPAR4	16059.0		22.0
LPAR5	2816983.0	210.0	61.0
LPAR6			
LPCAT1	557296.0	390.0	37.0
LPCAT2	119965.0	430.0	-29.0
LPCAT3	2600423.0	211.0	49.0
LPCAT4	542657.0	234.0	22.0
LPGAT1	465080.0	281.0	13.0
LPHN1	1036713.0	321.0	25.0
LPHN2	55308.0	1274.0	-19.0
LPHN3	11170.0	1494.0	-18.0
LPIN1	219334.0	431.0	19.0
LPIN2	583114.0	425.0	44.0
LPIN3	383021.0	309.0	5.0
LPL	203407.0	316.0	8.0
LPO	838530.0	401.0	15.0
LPP	148376.0	685.0	6.0
LPPR1	135891.0	952.0	-29.0
LPPR2	1385739.0	197.0	31.0
LPPR3	2168802.0	198.0	28.0
LPPR4	100692.0	868.0	-15.0
LPPR5	37516.0	947.0	-17.0
LPXN	237619.0	644.0	-4.0
LRAT	73491.0	1036.0	-3.0
LRBA	207641.0	848.0	17.0
LRCH1	284604.0	798.0	49.0
LRCH2	210224.0		-8.0
LRCH3	520915.0	322.0	36.0
LRCH4	1651125.0	242.0	60.0
PIDD	1793686.0	176.0	50.0
LRFN1	1793696.0	252.0	31.0
LRFN2	100435.0	887.0	20.0
LRFN3	984653.0	303.0	21.0
LRFN4			
LRFN5	8637.0	1309.0	-33.0
LRG1	2111443.0	278.0	43.0
LRGUK	239801.0	634.0	8.0
LRIG1	82885.0	629.0	14.0
LRIG2	641888.0	455.0	13.0
LRIG3	21039.0	678.0	-29.0
LRIT1	216124.0	810.0	-10.0
LRIT2	216191.0	860.0	-17.0
LRIT3	212757.0	462.0	28.0
LRMP	250089.0	700.0	17.0
LRP1	2190357.0	238.0	60.0
LRP10	1177534.0	225.0	34.0
LRP11	423793.0	234.0	42.0
LRP12	36110.0	1085.0	15.0
LRP1B	8988.0	1120.0	-11.0
LRP2	420134.0	683.0	14.0
LRP2BP	224125.0	422.0	25.0
LRP3	406033.0	270.0	-8.0
LRP4	1227153.0	268.0	38.0
LRP5	830388.0	241.0	53.0
LRP5L	155932.0	535.0	-31.0
LRP6	412583.0	408.0	15.0
LRP8	563155.0	310.0	23.0
LRPAP1	475773.0	609.0	54.0
LRPPRC	455568.0	429.0	26.0
LRRC1	256818.0	437.0	30.0
LRRC10	499701.0	394.0	14.0
LRRC14	1755818.0	291.0	7.0
LRRC14B	836250.0	543.0	14.0
LRRC15	344707.0	269.0	34.0
LRRC16A	247903.0	576.0	28.0
LRRC16B	992350.0	355.0	19.0
LRRC17	749653.0	456.0	23.0
LRRC18			
LRRC19	116568.0	447.0	-12.0
LRRC2	283343.0	528.0	42.0
LRRC20	551999.0	225.0	45.0
LRRC23	2704950.0	211.0	47.0
LRRC24	1755818.0	291.0	7.0
LRRC25	1384225.0	259.0	42.0
LRRC26	1722012.0	202.0	36.0
LRRC27	150194.0	280.0	13.0
LRRC28	272870.0	380.0	-1.0
LRRC29	1109491.0	150.0	46.0
LRRC3	893345.0	411.0	43.0
LRRC30	38085.0	336.0	-37.0
LRRC31	404285.0	689.0	13.0
LRRC32	269123.0	379.0	26.0
NRROS	1117984.0	250.0	31.0
LRRC34	404285.0	689.0	13.0
LRRC36	1158788.0	125.0	49.0
LRRC37A	372453.0	231.0	22.0
LRRC37A2	502280.0	340.0	12.0
LRRC37A3	802924.0	241.0	8.0
LRRC37B	692401.0	356.0	23.0
LRRC39	294945.0	518.0	11.0
LRRC3B	5998.0	918.0	-24.0
LRRC4			
LRRC40	297942.0	492.0	-14.0
LRRC41	690472.0	205.0	31.0
LRRC42	430138.0	201.0	31.0
LRRC43	808864.0	187.0	12.0
LRRC45	3814891.0	211.0	28.0
LRRC46	1071489.0	214.0	29.0
LRRC47	249433.0	341.0	28.0
LRRC48	971820.0	193.0	20.0
LRRC49	252612.0	404.0	11.0
LRRC4B	762018.0	517.0	35.0
LRRC4C	4203.0	1185.0	-34.0
DNAAF1	566339.0	315.0	12.0
LRRC52	262572.0	574.0	-22.0
LRRC55	925743.0	431.0	-21.0
LRRC56	1970020.0	236.0	42.0
LRRC57	534369.0	269.0	40.0
LRRC58	384022.0	358.0	6.0
LRRC59	1335838.0	196.0	24.0
LRRC6	188389.0	902.0	-4.0
LRRC61	315538.0	514.0	32.0
LRRC66	91954.0	815.0	7.0
PPP1R42	393936.0	518.0	12.0
LRRC7	298237.0	695.0	-26.0
LRRC8A	1644028.0	201.0	14.0
LRRC8B	360067.0	647.0	5.0
LRRC8C	300032.0	514.0	7.0
LRRC8D	180057.0	257.0	13.0
LRRC8E	952640.0	320.0	27.0
LRRCC1	99309.0	1450.0	-7.0
LRRFIP1	542668.0	347.0	33.0
LRRFIP2	392784.0	376.0	27.0
LRRIQ1	25069.0	946.0	-28.0
LRRIQ3	58597.0	1188.0	-18.0
LRRIQ4	404285.0	689.0	13.0
LRRK1	402246.0	363.0	12.0
LRRK2	31336.0	994.0	12.0
LRRN1	61807.0	888.0	-18.0
LRRN2	401240.0	221.0	35.0
LRRN3	65006.0	840.0	2.0
LRRN4	301252.0	351.0	-6.0
LRRN4CL	2425755.0	248.0	51.0
LRRTM1	10982.0	1577.0	-18.0
LRRTM2	1371519.0	442.0	31.0
LRRTM3	2412.0	967.0	-44.0
LRRTM4	7531.0	1175.0	-21.0
LRSAM1	784133.0	209.0	45.0
LRTM1	29081.0	629.0	24.0
LRTM2	245027.0	593.0	30.0
LRTOMT	731498.0	267.0	60.0
LRWD1	642828.0	230.0	65.0
LSAMP	121424.0	967.0	-6.0
LSG1	370452.0	255.0	34.0
LSM1	705837.0	277.0	46.0
LSM10	636943.0	212.0	28.0
LSM11	243382.0	987.0	31.0
LSM12	916863.0	198.0	23.0
LSM14A	655485.0	284.0	-13.0
LSM14B	838629.0	288.0	-13.0
LSM2	2509866.0	183.0	32.0
LSM3	303635.0	258.0	39.0
LSM4	1294357.0	210.0	39.0
LSM5	371992.0	639.0	6.0
LSM6	82460.0	1023.0	21.0
LSM7	1503606.0	267.0	31.0
LSMD1	2148615.0	337.0	24.0
LSP1	871765.0	481.0	43.0
LSR	767246.0	472.0	7.0
LSS	775666.0	624.0	68.0
SLCO1B7	487942.0	773.0	-31.0
LST1	2517285.0	220.0	35.0
LTA	2517285.0	220.0	35.0
LTA4H	364666.0	436.0	16.0
LTB	2517285.0	220.0	35.0
LTB4R	915114.0	220.0	38.0
LTB4R2	915114.0	220.0	38.0
LTBP1	213347.0	605.0	2.0
LTBP2	782985.0	242.0	42.0
LTBP3	3945819.0	202.0	45.0
LTBP4	869282.0	226.0	37.0
LTBR	2686552.0	198.0	48.0
LTC4S	1610057.0	359.0	38.0
LTF	266701.0	565.0	34.0
LTK	782552.0	166.0	40.0
LTV1	355969.0	455.0	5.0
LUC7L	1267639.0	220.0	36.0
LUC7L2	545432.0	339.0	30.0
LUC7L3	1462233.0	148.0	16.0
LUM	23173.0	523.0	-18.0
LUZP1	859705.0	169.0	25.0
LUZP2	1913.0	1282.0	-32.0
LUZP4	226836.0		8.0
LUZP6			
LXN	196969.0	940.0	-12.0
LY6D	427585.0	373.0	34.0
LY6E	795935.0	470.0	13.0
LY6G5B	2517236.0	193.0	20.0
LY6G5C	2517236.0	193.0	20.0
LY6G6C	2517236.0	193.0	20.0
LY6G6D	2517236.0	193.0	20.0
LY6G6F	2517236.0	193.0	20.0
LY6H	1104860.0	446.0	20.0
LY6K	384374.0	412.0	23.0
LY75	325669.0	405.0	36.0
LY86	133091.0	314.0	29.0
LY9	1188881.0	618.0	29.0
LY96	250079.0	468.0	26.0
LYAR	146135.0	584.0	35.0
LYG1	386109.0	630.0	24.0
LYG2	473611.0	633.0	32.0
LYL1	1948449.0	221.0	41.0
LYN	329738.0	405.0	50.0
LYNX1	427585.0	373.0	34.0
LYPD1	46944.0	848.0	8.0
LYPD2	427585.0	373.0	34.0
LYPD3	368705.0	182.0	-29.0
LYPD4	1360684.0	454.0	23.0
LYPD5	464802.0	286.0	11.0
LYPD6	105128.0	631.0	-8.0
LYPD6B	132203.0	698.0	-3.0
LYPLA1	268612.0	450.0	31.0
LYPLA2	903441.0	254.0	32.0
LYPLAL1	82669.0	735.0	-6.0
LYRM1	260596.0	545.0	33.0
LYRM2	394472.0	603.0	35.0
LYRM4	128806.0	502.0	24.0
LYRM5	260142.0	633.0	19.0
LYRM7	312101.0	294.0	34.0
LYSMD1	1562281.0	184.0	33.0
LYSMD2	440341.0	247.0	34.0
LYSMD3	86012.0	780.0	7.0
LYSMD4	173729.0	507.0	16.0
LYST	438216.0	401.0	9.0
LYVE1	755456.0	391.0	25.0
LYZ	675242.0	361.0	13.0
LYZL1	172530.0	439.0	3.0
LYZL2	82218.0	425.0	28.0
LYZL4	342219.0	527.0	19.0
LYZL6	703538.0	424.0	31.0
LZIC	757819.0	183.0	29.0
LZTFL1	252915.0	426.0	42.0
LZTR1	577297.0	192.0	58.0
LZTS1	157405.0	592.0	9.0
LZTS2	1020226.0	247.0	40.0
M6PR	299430.0	416.0	11.0
MAB21L1			
MAB21L2	214274.0	848.0	18.0
MACC1	220237.0	676.0	13.0
MACF1	767679.0	401.0	25.0
MACROD1	1324858.0	278.0	53.0
MACROD2	37709.0	920.0	-12.0
MAD1L1	814176.0	544.0	26.0
MAD2L1	106139.0	1069.0	-5.0
MAD2L1BP	1424296.0	166.0	44.0
MAD2L2	682357.0	264.0	32.0
MADCAM1	1509324.0	255.0	-16.0
MADD	1231960.0	198.0	41.0
MAEA	938287.0	391.0	37.0
MAEL	264649.0	681.0	-11.0
MAF	10920.0	1003.0	-30.0
MAF1	2720766.0	211.0	27.0
MAFA	2154403.0	237.0	32.0
MAFB	308177.0	550.0	-29.0
MAFF	1604692.0	184.0	68.0
MAFG	3798594.0	211.0	19.0
MAFK	595899.0	243.0	38.0
MAG	767180.0	472.0	8.0
MAGEA1	607570.0		18.0
MAGEA10	191719.0		-20.0
MAGEA11			
MAGEA12			
MAGEA2			
MAGEA2B	202421.0		-2.0
MAGEA3	201810.0		-3.0
MAGEA4	125659.0		-21.0
MAGEA5	117300.0		-16.0
MAGEA6	203033.0		-1.0
MAGEA8	275638.0		
MAGEA9			
MAGEA9B	224617.0		8.0
MAGEB1	74310.0		16.0
MAGEB10	10745.0		16.0
MAGEB16	3857.0		-24.0
MAGEB18	33808.0		-25.0
MAGEB2	74310.0		16.0
MAGEB3	74310.0		16.0
MAGEB4	74310.0		16.0
MAGEB6	34143.0		-38.0
MAGEC1	17504.0		-11.0
MAGEC2	16386.0		-29.0
MAGEC3	17504.0		-11.0
MAGED1	127069.0		23.0
MAGED2	257482.0		20.0
MAGEE1	55359.0		-19.0
MAGEE2	117293.0		-10.0
MAGEF1	1301642.0	485.0	36.0
MAGEH1	140844.0		-23.0
MAGEL2	94496.0	904.0	-55.0
MAGI1	74202.0	843.0	-10.0
MAGI2	17425.0	1055.0	-24.0
MAGI3	369997.0	623.0	2.0
MAGIX	724395.0		44.0
MAGOH	545236.0	258.0	25.0
MAGOHB	407094.0	432.0	4.0
MAGT1	549266.0		20.0
MAK	263773.0	468.0	14.0
MAK16	91648.0	507.0	12.0
MAL	171487.0	647.0	-1.0
MAL2	247332.0	442.0	-1.0
MALL			
MALT1	331493.0	198.0	55.0
MAMDC2	196190.0	405.0	-10.0
MAMDC4	1921909.0	176.0	44.0
MAML1	1617173.0	256.0	41.0
MAML2	272830.0	409.0	6.0
MAML3	351118.0	591.0	8.0
MAMLD1	311047.0		16.0
MAMSTR	1635420.0	190.0	44.0
MAN1A1	105366.0	702.0	6.0
MAN1A2	358073.0	526.0	6.0
MAN1B1	1836975.0	202.0	38.0
MAN1C1	693953.0	443.0	29.0
MAN2A1	181420.0	913.0	10.0
